Start Date,End Date,Group,Year,Month,State,Place of Death,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
08/01/2022,08/31/2022,By Month,2022,8,Utah,Total - All Places of Death,58,1767,98,32,0,124
08/01/2022,08/31/2022,By Month,2022,8,Arkansas,Total - All Places of Death,179,2933,196,61,0,315
08/01/2022,08/31/2022,By Month,2022,8,Connecticut,"Healthcare setting, inpatient",63,848,148,24,0,187
08/01/2022,08/31/2022,By Month,2022,8,Delaware,Decedent's home,12,337,28,0,0,15
08/01/2022,08/31/2022,By Month,2022,8,North Carolina,"Healthcare setting, dead on arrival",23,32,0,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,Michigan,Nursing home/long term care facility,71,1355,25,0,0,92
08/01/2022,08/31/2022,By Month,2022,8,Illinois,Nursing home/long term care facility,85,1688,62,25,0,122
08/01/2022,08/31/2022,By Month,2022,8,Ohio,Decedent's home,100,3139,55,21,0,134
08/01/2022,08/31/2022,By Month,2022,8,Washington,Other,23,473,10,0,0,14
08/01/2022,08/31/2022,By Month,2022,8,New Jersey,Hospice facility,23,194,28,0,0,15
08/01/2022,08/31/2022,By Month,2022,8,Wisconsin,"Healthcare setting, dead on arrival",23,412,0,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,Alaska,Total - All Places of Death,23,464,26,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,Mississippi,Total - All Places of Death,206,2937,240,67,0,379
08/01/2022,08/31/2022,By Month,2022,8,Oregon,"Healthcare setting, outpatient or emergency room",23,128,28,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,Massachusetts,Decedent's home,34,1560,24,0,0,53
08/01/2022,08/31/2022,By Month,2022,8,Wyoming,Nursing home/long term care facility,23,95,28,0,0,10
08/01/2022,08/31/2022,By Month,2022,8,Mississippi,"Healthcare setting, dead on arrival",0,412,0,0,0,0
08/01/2022,08/31/2022,By Month,2022,8,Tennessee,"Healthcare setting, inpatient",205,2220,406,122,0,492
08/01/2022,08/31/2022,By Month,2022,8,New Mexico,Other,23,190,28,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,District of Columbia,Decedent's home,23,138,28,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,Kentucky,Nursing home/long term care facility,47,592,30,0,0,68
08/01/2022,08/31/2022,By Month,2022,8,Alabama,Decedent's home,57,1915,20,10,0,67
08/01/2022,08/31/2022,By Month,2022,8,New York City,Other,0,83,28,0,0,41
09/01/2020,09/30/2020,By Month,2020,9,Ohio,"Healthcare setting, inpatient",354,2796,448,200,0,602
09/01/2020,09/30/2020,By Month,2020,9,North Carolina,Hospice facility,35,1026,50,14,0,71
09/01/2020,09/30/2020,By Month,2020,9,Mississippi,Decedent's home,15,1025,28,0,0,21
09/01/2020,09/30/2020,By Month,2020,9,North Carolina,"Healthcare setting, dead on arrival",23,61,28,0,0,41
09/01/2020,09/30/2020,By Month,2020,9,New Hampshire,Total - All Places of Death,23,1050,50,0,0,55
09/01/2020,09/30/2020,By Month,2020,9,Kansas,Decedent's home,23,813,10,0,0,18
09/01/2020,09/30/2020,By Month,2020,9,Arizona,Other,22,1126,34,0,0,49
09/01/2020,09/30/2020,By Month,2020,9,Hawaii,"Healthcare setting, outpatient or emergency room",23,61,28,0,0,41
09/01/2020,09/30/2020,By Month,2020,9,Arizona,"Healthcare setting, dead on arrival",0,412,0,0,0,0
09/01/2020,09/30/2020,By Month,2020,9,Utah,Total - All Places of Death,77,1717,108,31,0,154
09/01/2020,09/30/2020,By Month,2020,9,Virginia,"Healthcare setting, inpatient",298,1972,315,160,0,454
09/01/2020,09/30/2020,By Month,2020,9,Vermont,"Healthcare setting, outpatient or emergency room",0,28,0,0,0,0
09/01/2020,09/30/2020,By Month,2020,9,New Jersey,"Healthcare setting, outpatient or emergency room",23,363,11,0,0,17
09/01/2020,09/30/2020,By Month,2020,9,Georgia,"Healthcare setting, inpatient",693,2671,668,420,0,941
09/01/2020,09/30/2020,By Month,2020,9,Virginia,Total - All Places of Death,476,6354,390,178,0,689
09/01/2020,09/30/2020,By Month,2020,9,Georgia,Hospice facility,40,555,43,22,0,61
09/01/2020,09/30/2020,By Month,2020,9,Oregon,Decedent's home,10,1412,11,0,0,19
09/01/2020,09/30/2020,By Month,2020,9,Minnesota,Decedent's home,23,1407,28,0,0,51
09/01/2020,09/30/2020,By Month,2020,9,Alabama,Total - All Places of Death,568,5110,426,193,0,801
09/01/2020,09/30/2020,By Month,2020,9,Connecticut,"Healthcare setting, inpatient",28,821,89,0,0,108
09/01/2020,09/30/2020,By Month,2020,9,North Carolina,Total - All Places of Death,914,9181,858,456,0,1316
09/01/2020,09/30/2020,By Month,2020,9,Michigan,Place of death unknown,0,412,0,0,0,0
09/01/2020,09/30/2020,By Month,2020,9,Alaska,Total - All Places of Death,12,423,16,0,0,22
09/01/2020,09/30/2020,By Month,2020,9,Alabama,"Healthcare setting, outpatient or emergency room",11,396,11,0,0,22
09/01/2020,09/30/2020,By Month,2020,9,Iowa,Total - All Places of Death,250,2739,201,74,0,377
09/01/2020,09/30/2020,By Month,2020,9,Indiana,Nursing home/long term care facility,137,1330,72,23,0,186
09/01/2020,09/30/2020,By Month,2020,9,Texas,Hospice facility,35,906,91,19,0,107
09/01/2020,09/30/2020,By Month,2020,9,Arkansas,Place of death unknown,0,0,0,0,0,0
09/01/2020,09/30/2020,By Month,2020,9,Florida,Nursing home/long term care facility,182,1658,98,49,0,231
09/01/2020,09/30/2020,By Month,2020,9,Colorado,Hospice facility,23,292,11,0,0,11
09/01/2020,09/30/2020,By Month,2020,9,Massachusetts,"Healthcare setting, dead on arrival",0,49,0,0,0,0
09/01/2020,09/30/2020,By Month,2020,9,Arkansas,Nursing home/long term care facility,133,475,51,42,0,142
09/01/2020,09/30/2020,By Month,2020,9,Massachusetts,Other,23,319,28,0,0,11
09/01/2020,09/30/2020,By Month,2020,9,Oregon,Hospice facility,23,66,28,0,0,41
09/01/2020,09/30/2020,By Month,2020,9,South Dakota,Other,0,35,28,0,0,41
09/01/2020,09/30/2020,By Month,2020,9,Delaware,Nursing home/long term care facility,23,99,28,0,0,10
09/01/2020,09/30/2020,By Month,2020,9,New York City,Hospice facility,0,43,28,0,0,41
09/01/2020,09/30/2020,By Month,2020,9,New York,"Healthcare setting, inpatient",73,2322,388,35,0,426
09/01/2021,09/30/2021,By Month,2021,9,Kentucky,"Healthcare setting, dead on arrival",0,412,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Maine,"Healthcare setting, inpatient",93,381,97,44,0,146
09/01/2021,09/30/2021,By Month,2021,9,New York,"Healthcare setting, outpatient or emergency room",23,529,25,0,0,42
09/01/2021,09/30/2021,By Month,2021,9,Colorado,"Healthcare setting, outpatient or emergency room",13,185,10,0,0,18
09/01/2021,09/30/2021,By Month,2021,9,Illinois,Total - All Places of Death,1143,10066,1142,731,0,1554
09/01/2021,09/30/2021,By Month,2021,9,Illinois,Decedent's home,94,3305,69,26,0,137
09/01/2021,09/30/2021,By Month,2021,9,Arizona,Decedent's home,115,2240,79,38,0,156
09/01/2021,09/30/2021,By Month,2021,9,South Dakota,Other,0,38,28,0,0,41
09/01/2021,09/30/2021,By Month,2021,9,Kentucky,Place of death unknown,0,0,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Iowa,Other,23,154,28,0,0,11
09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Nursing home/long term care facility,26,385,20,0,0,40
09/01/2021,09/30/2021,By Month,2021,9,California,Total - All Places of Death,4264,27316,4136,2891,0,5511
09/01/2021,09/30/2021,By Month,2021,9,Montana,"Healthcare setting, dead on arrival",0,412,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Washington,Nursing home/long term care facility,118,958,53,33,0,138
09/01/2021,09/30/2021,By Month,2021,9,Oklahoma,Nursing home/long term care facility,83,630,34,14,0,103
09/01/2021,09/30/2021,By Month,2021,9,Illinois,Place of death unknown,0,0,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Kentucky,"Healthcare setting, outpatient or emergency room",73,407,34,27,0,80
09/01/2021,09/30/2021,By Month,2021,9,Idaho,Place of death unknown,0,0,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Texas,"Healthcare setting, outpatient or emergency room",318,1570,175,118,0,378
09/01/2021,09/30/2021,By Month,2021,9,Iowa,Hospice facility,23,242,11,0,0,15
09/01/2021,09/30/2021,By Month,2021,9,Indiana,Total - All Places of Death,1327,7232,1196,884,0,1641
09/01/2021,09/30/2021,By Month,2021,9,Wisconsin,"Healthcare setting, inpatient",505,1632,378,264,0,619
09/01/2021,09/30/2021,By Month,2021,9,Alaska,Decedent's home,26,221,28,0,0,29
09/01/2021,09/30/2021,By Month,2021,9,New Mexico,"Healthcare setting, inpatient",245,622,200,158,0,287
09/01/2021,09/30/2021,By Month,2021,9,Kansas,Hospice facility,11,144,20,0,0,25
09/01/2021,09/30/2021,By Month,2021,9,Ohio,Other,22,525,16,10,0,28
09/01/2021,09/30/2021,By Month,2021,9,Nevada,Nursing home/long term care facility,11,204,10,0,0,14
09/01/2021,09/30/2021,By Month,2021,9,Idaho,"Healthcare setting, dead on arrival",0,0,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Utah,Hospice facility,0,0,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,West Virginia,Total - All Places of Death,684,2838,547,387,0,844
09/01/2021,09/30/2021,By Month,2021,9,Oregon,Total - All Places of Death,928,4311,541,435,0,1035
09/01/2021,09/30/2021,By Month,2021,9,California,"Healthcare setting, dead on arrival",23,412,0,0,0,41
09/01/2021,09/30/2021,By Month,2021,9,Mississippi,Nursing home/long term care facility,30,371,15,0,0,41
09/01/2021,09/30/2021,By Month,2021,9,Vermont,Total - All Places of Death,46,613,42,20,0,68
09/01/2021,09/30/2021,By Month,2021,9,Hawaii,"Healthcare setting, outpatient or emergency room",20,98,28,0,0,23
09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Total - All Places of Death,186,1629,180,94,0,273
09/01/2021,09/30/2021,By Month,2021,9,North Carolina,"Healthcare setting, dead on arrival",23,51,28,0,0,41
09/01/2021,09/30/2021,By Month,2021,9,Idaho,Total - All Places of Death,638,1986,419,376,0,681
09/01/2021,09/30/2021,By Month,2021,9,Indiana,Place of death unknown,0,0,0,0,0,0
09/01/2021,09/30/2021,By Month,2021,9,Puerto Rico,"Healthcare setting, dead on arrival",0,21,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,New Mexico,Total - All Places of Death,62,1673,117,32,0,147
09/01/2022,09/30/2022,By Month,2022,9,New Jersey,Other,23,367,28,0,0,41
09/01/2022,09/30/2022,By Month,2022,9,Indiana,Decedent's home,45,1966,24,0,0,61
09/01/2022,09/30/2022,By Month,2022,9,Ohio,Place of death unknown,0,412,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Idaho,Other,0,73,28,0,0,41
09/01/2022,09/30/2022,By Month,2022,9,Ohio,"Healthcare setting, inpatient",198,2668,337,99,0,438
09/01/2022,09/30/2022,By Month,2022,9,Arizona,Place of death unknown,0,0,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Illinois,Other,15,707,12,0,0,24
09/01/2022,09/30/2022,By Month,2022,9,California,"Healthcare setting, outpatient or emergency room",42,1371,55,11,0,87
09/01/2022,09/30/2022,By Month,2022,9,Nebraska,Total - All Places of Death,57,1452,76,16,0,119
09/01/2022,09/30/2022,By Month,2022,9,Oregon,Other,23,337,28,0,0,10
09/01/2022,09/30/2022,By Month,2022,9,Puerto Rico,Other,0,126,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,District of Columbia,"Healthcare setting, outpatient or emergency room",23,36,28,0,0,41
09/01/2022,09/30/2022,By Month,2022,9,New York City,Total - All Places of Death,196,4518,313,52,0,457
09/01/2022,09/30/2022,By Month,2022,9,Puerto Rico,Hospice facility,0,0,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Iowa,Total - All Places of Death,124,2651,146,29,0,242
09/01/2022,09/30/2022,By Month,2022,9,Arkansas,Place of death unknown,0,0,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,United States,Nursing home/long term care facility,2104,38705,1355,366,7,3098
09/01/2022,09/30/2022,By Month,2022,9,Nebraska,"Healthcare setting, dead on arrival",0,412,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Connecticut,Other,23,169,0,0,0,41
09/01/2022,09/30/2022,By Month,2022,9,Virginia,Nursing home/long term care facility,74,1121,30,11,0,93
09/01/2022,09/30/2022,By Month,2022,9,Vermont,Hospice facility,0,24,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Louisiana,"Healthcare setting, dead on arrival",0,412,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Delaware,"Healthcare setting, dead on arrival",0,0,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Connecticut,Nursing home/long term care facility,25,471,17,0,0,40
09/01/2022,09/30/2022,By Month,2022,9,Arizona,Total - All Places of Death,157,5519,292,55,0,397
09/01/2022,09/30/2022,By Month,2022,9,Hawaii,Place of death unknown,0,0,0,0,0,0
09/01/2022,09/30/2022,By Month,2022,9,Kansas,"Healthcare setting, outpatient or emergency room",23,88,28,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,United States,"Healthcare setting, inpatient",15494,80748,17861,9402,39,23977
10/01/2020,10/31/2020,By Month,2020,10,New Mexico,Decedent's home,26,807,26,0,0,44
10/01/2020,10/31/2020,By Month,2020,10,Ohio,Place of death unknown,23,412,0,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,Vermont,Hospice facility,0,29,28,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,Texas,"Healthcare setting, dead on arrival",23,22,0,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,United States,Other,538,19359,397,123,0,812
10/01/2020,10/31/2020,By Month,2020,10,Wisconsin,Decedent's home,85,1730,37,19,0,103
10/01/2020,10/31/2020,By Month,2020,10,Alabama,Place of death unknown,0,0,0,0,0,0
10/01/2020,10/31/2020,By Month,2020,10,Maine,Total - All Places of Death,10,1252,66,0,0,73
10/01/2020,10/31/2020,By Month,2020,10,Pennsylvania,"Healthcare setting, inpatient",404,3346,541,243,0,702
10/01/2020,10/31/2020,By Month,2020,10,Oregon,"Healthcare setting, outpatient or emergency room",23,124,28,0,0,10
10/01/2020,10/31/2020,By Month,2020,10,Washington,"Healthcare setting, inpatient",133,1479,278,100,0,311
10/01/2020,10/31/2020,By Month,2020,10,Alabama,Hospice facility,23,230,20,0,0,25
10/01/2020,10/31/2020,By Month,2020,10,Massachusetts,Total - All Places of Death,199,4994,349,76,0,472
10/01/2020,10/31/2020,By Month,2020,10,Rhode Island,Total - All Places of Death,97,910,79,53,0,123
10/01/2020,10/31/2020,By Month,2020,10,South Carolina,Nursing home/long term care facility,67,605,33,14,0,86
10/01/2020,10/31/2020,By Month,2020,10,Delaware,Total - All Places of Death,83,907,65,36,0,112
10/01/2020,10/31/2020,By Month,2020,10,Ohio,Total - All Places of Death,990,11899,868,418,0,1440
10/01/2020,10/31/2020,By Month,2020,10,Maryland,Total - All Places of Death,245,4777,363,101,0,509
10/01/2020,10/31/2020,By Month,2020,10,New York,"Healthcare setting, outpatient or emergency room",23,512,21,0,0,26
10/01/2020,10/31/2020,By Month,2020,10,Maryland,Hospice facility,15,491,49,10,0,54
10/01/2020,10/31/2020,By Month,2020,10,Rhode Island,Nursing home/long term care facility,25,188,12,0,0,29
10/01/2020,10/31/2020,By Month,2020,10,Nebraska,Hospice facility,0,35,28,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,Alabama,Other,23,310,28,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,Utah,Total - All Places of Death,190,1938,166,92,0,265
10/01/2020,10/31/2020,By Month,2020,10,Wisconsin,Place of death unknown,0,0,0,0,0,0
10/01/2020,10/31/2020,By Month,2020,10,Indiana,"Healthcare setting, dead on arrival",0,11,0,0,0,0
10/01/2020,10/31/2020,By Month,2020,10,Indiana,"Healthcare setting, inpatient",479,2025,562,345,0,696
10/01/2020,10/31/2020,By Month,2020,10,Illinois,Other,26,710,28,0,0,34
10/01/2020,10/31/2020,By Month,2020,10,New York City,Nursing home/long term care facility,23,511,12,0,0,14
10/01/2020,10/31/2020,By Month,2020,10,New Jersey,Nursing home/long term care facility,55,1025,52,10,0,97
10/01/2020,10/31/2020,By Month,2020,10,Arkansas,Other,23,201,28,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,Indiana,Other,11,343,28,0,0,16
10/01/2020,10/31/2020,By Month,2020,10,Rhode Island,"Healthcare setting, outpatient or emergency room",23,70,28,0,0,41
10/01/2020,10/31/2020,By Month,2020,10,United States,Hospice facility,733,17020,1161,378,1,1517
10/01/2021,10/31/2021,By Month,2021,10,Mississippi,"Healthcare setting, dead on arrival",23,412,0,0,0,41
10/01/2021,10/31/2021,By Month,2021,10,Montana,Place of death unknown,0,0,0,0,0,0
10/01/2021,10/31/2021,By Month,2021,10,New Mexico,Other,12,204,12,10,0,14
10/01/2021,10/31/2021,By Month,2021,10,Louisiana,Total - All Places of Death,429,4575,375,234,0,571
10/01/2021,10/31/2021,By Month,2021,10,Minnesota,Other,23,203,28,0,0,11
10/01/2021,10/31/2021,By Month,2021,10,Arkansas,Total - All Places of Death,416,3405,406,243,0,581
10/01/2021,10/31/2021,By Month,2021,10,New Hampshire,Hospice facility,23,66,28,0,0,41
10/01/2021,10/31/2021,By Month,2021,10,Texas,Total - All Places of Death,4449,23097,3784,2818,13,5425
10/01/2021,10/31/2021,By Month,2021,10,Washington,Decedent's home,111,2375,87,50,0,148
10/01/2021,10/31/2021,By Month,2021,10,Illinois,"Healthcare setting, outpatient or emergency room",28,746,31,12,0,47
10/01/2021,10/31/2021,By Month,2021,10,Texas,Other,65,1658,41,21,0,85
10/01/2021,10/31/2021,By Month,2021,10,Tennessee,Decedent's home,132,2459,89,54,0,167
10/01/2021,10/31/2021,By Month,2021,10,Maine,"Healthcare setting, inpatient",95,402,91,45,0,141
10/01/2021,10/31/2021,By Month,2021,10,Wisconsin,Place of death unknown,0,0,0,0,0,0
10/01/2021,10/31/2021,By Month,2021,10,Arizona,Place of death unknown,0,0,0,0,0,0
10/01/2021,10/31/2021,By Month,2021,10,Wyoming,"Healthcare setting, outpatient or emergency room",23,44,28,0,0,10
10/01/2021,10/31/2021,By Month,2021,10,Florida,Nursing home/long term care facility,94,1618,80,36,0,138
10/01/2021,10/31/2021,By Month,2021,10,North Carolina,Total - All Places of Death,1618,10448,1560,1070,0,2109
10/01/2021,10/31/2021,By Month,2021,10,Minnesota,"Healthcare setting, dead on arrival",23,412,0,0,0,41
10/01/2021,10/31/2021,By Month,2021,10,Arizona,Hospice facility,39,465,49,18,0,70
10/01/2021,10/31/2021,By Month,2021,10,Puerto Rico,"Healthcare setting, dead on arrival",23,16,0,0,0,41
10/01/2021,10/31/2021,By Month,2021,10,Oklahoma,"Healthcare setting, outpatient or emergency room",45,318,19,11,0,53
10/01/2021,10/31/2021,By Month,2021,10,New York,Decedent's home,94,3258,88,31,0,151
10/01/2021,10/31/2021,By Month,2021,10,Hawaii,"Healthcare setting, inpatient",67,336,91,49,0,109
10/01/2021,10/31/2021,By Month,2021,10,Massachusetts,Nursing home/long term care facility,15,938,27,0,0,40
10/01/2021,10/31/2021,By Month,2021,10,Illinois,"Healthcare setting, inpatient",651,3280,777,484,0,944
10/01/2021,10/31/2021,By Month,2021,10,Idaho,"Healthcare setting, outpatient or emergency room",17,63,10,0,0,19
10/01/2021,10/31/2021,By Month,2021,10,District of Columbia,Decedent's home,23,157,28,0,0,41
10/01/2022,10/31/2022,By Month,2022,10,Mississippi,Nursing home/long term care facility,22,406,14,0,0,30
10/01/2022,10/31/2022,By Month,2022,10,Kansas,Hospice facility,23,123,12,0,0,14
10/01/2022,10/31/2022,By Month,2022,10,New Jersey,"Healthcare setting, inpatient",157,2234,298,72,0,386
10/01/2022,10/31/2022,By Month,2022,10,Vermont,Place of death unknown,0,0,0,0,0,0
10/01/2022,10/31/2022,By Month,2022,10,Vermont,Decedent's home,23,207,28,0,0,41
10/01/2022,10/31/2022,By Month,2022,10,District of Columbia,Decedent's home,23,147,28,0,0,41
10/01/2022,10/31/2022,By Month,2022,10,New York,Nursing home/long term care facility,135,1803,89,19,0,205
10/01/2022,10/31/2022,By Month,2022,10,Kentucky,Other,23,229,28,0,0,11
10/01/2022,10/31/2022,By Month,2022,10,North Carolina,Other,22,952,15,0,0,32
10/01/2022,10/31/2022,By Month,2022,10,North Dakota,Decedent's home,23,131,28,0,0,41
10/01/2022,10/31/2022,By Month,2022,10,Minnesota,"Healthcare setting, outpatient or emergency room",23,137,28,0,0,10
10/01/2022,10/31/2022,By Month,2022,10,Connecticut,Hospice facility,23,95,28,0,0,12
10/01/2022,10/31/2022,By Month,2022,10,Minnesota,"Healthcare setting, dead on arrival",0,412,0,0,0,0
10/01/2022,10/31/2022,By Month,2022,10,New York City,Decedent's home,33,1340,11,0,0,41
10/01/2022,10/31/2022,By Month,2022,10,Wyoming,"Healthcare setting, outpatient or emergency room",0,18,28,0,0,41
10/01/2022,10/31/2022,By Month,2022,10,Indiana,"Healthcare setting, outpatient or emergency room",23,266,14,0,0,20
10/01/2022,10/31/2022,By Month,2022,10,Ohio,Decedent's home,64,3344,45,12,0,97
10/01/2022,10/31/2022,By Month,2022,10,Georgia,Hospice facility,35,613,30,0,0,59
10/01/2022,10/31/2022,By Month,2022,10,Massachusetts,"Healthcare setting, inpatient",149,1776,261,54,0,357
10/01/2022,10/31/2022,By Month,2022,10,New Jersey,"Healthcare setting, outpatient or emergency room",23,353,16,0,0,20
10/01/2022,10/31/2022,By Month,2022,10,Texas,"Healthcare setting, inpatient",219,5857,798,120,23,920
10/01/2022,10/31/2022,By Month,2022,10,South Dakota,Place of death unknown,0,0,0,0,0,0
10/01/2022,10/31/2022,By Month,2022,10,Washington,Hospice facility,11,269,16,0,0,21
10/01/2022,10/31/2022,By Month,2022,10,Washington,"Healthcare setting, inpatient",72,1582,220,37,0,258
10/01/2022,10/31/2022,By Month,2022,10,New Mexico,Total - All Places of Death,73,1732,116,26,0,164
10/01/2022,10/31/2022,By Month,2022,10,North Carolina,Decedent's home,72,3184,38,0,0,104
11/01/2020,11/30/2020,By Month,2020,11,Alaska,Nursing home/long term care facility,23,45,28,0,0,41
11/01/2020,11/30/2020,By Month,2020,11,West Virginia,"Healthcare setting, dead on arrival",0,412,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Idaho,"Healthcare setting, dead on arrival",0,412,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Iowa,Hospice facility,30,229,26,0,0,49
11/01/2020,11/30/2020,By Month,2020,11,California,"Healthcare setting, outpatient or emergency room",125,1642,106,54,0,178
11/01/2020,11/30/2020,By Month,2020,11,New Mexico,Place of death unknown,0,412,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Puerto Rico,Place of death unknown,0,412,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Utah,"Healthcare setting, inpatient",213,534,163,125,0,251
11/01/2020,11/30/2020,By Month,2020,11,United States,Other,1056,19528,528,262,1,1323
11/01/2020,11/30/2020,By Month,2020,11,New Hampshire,Total - All Places of Death,70,1178,65,12,0,123
11/01/2020,11/30/2020,By Month,2020,11,Florida,Place of death unknown,0,0,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Mississippi,"Healthcare setting, outpatient or emergency room",26,296,17,0,0,36
11/01/2020,11/30/2020,By Month,2020,11,New York,Place of death unknown,0,412,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Kansas,Other,23,142,28,0,0,11
11/01/2020,11/30/2020,By Month,2020,11,South Dakota,"Healthcare setting, outpatient or emergency room",11,53,28,0,0,12
11/01/2020,11/30/2020,By Month,2020,11,South Carolina,Other,23,313,28,0,0,41
11/01/2020,11/30/2020,By Month,2020,11,Montana,Place of death unknown,0,0,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,California,Hospice facility,23,316,10,0,0,15
11/01/2020,11/30/2020,By Month,2020,11,Ohio,"Healthcare setting, inpatient",1512,4079,1234,951,0,1796
11/01/2020,11/30/2020,By Month,2020,11,Florida,Total - All Places of Death,1767,19318,2148,1180,12,2742
11/01/2020,11/30/2020,By Month,2020,11,Idaho,Decedent's home,49,672,30,18,0,61
11/01/2020,11/30/2020,By Month,2020,11,Montana,Other,23,58,28,0,0,41
11/01/2020,11/30/2020,By Month,2020,11,Michigan,Decedent's home,164,3895,111,47,0,228
11/01/2020,11/30/2020,By Month,2020,11,Nebraska,Decedent's home,47,531,23,10,0,61
11/01/2020,11/30/2020,By Month,2020,11,Hawaii,Decedent's home,23,368,28,0,0,12
11/01/2020,11/30/2020,By Month,2020,11,Missouri,"Healthcare setting, inpatient",1247,2728,971,762,0,1456
11/01/2020,11/30/2020,By Month,2020,11,Montana,Hospice facility,11,45,28,0,0,11
11/01/2020,11/30/2020,By Month,2020,11,Michigan,"Healthcare setting, inpatient",1429,3467,1249,944,0,1734
11/01/2020,11/30/2020,By Month,2020,11,Ohio,Total - All Places of Death,3074,13940,1836,1348,0,3563
11/01/2020,11/30/2020,By Month,2020,11,New York City,Nursing home/long term care facility,15,571,21,0,0,35
11/01/2020,11/30/2020,By Month,2020,11,Kentucky,Place of death unknown,0,412,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,Indiana,Decedent's home,128,2376,84,40,0,172
11/01/2020,11/30/2020,By Month,2020,11,Oregon,Place of death unknown,0,0,0,0,0,0
11/01/2020,11/30/2020,By Month,2020,11,District of Columbia,"Healthcare setting, outpatient or emergency room",23,42,28,0,0,41
11/01/2020,11/30/2020,By Month,2020,11,Montana,Decedent's home,33,412,28,0,0,38
11/01/2020,11/30/2020,By Month,2020,11,New Hampshire,Nursing home/long term care facility,50,302,17,0,0,66
11/01/2020,11/30/2020,By Month,2020,11,Montana,Total - All Places of Death,405,1325,233,198,0,440
11/01/2021,11/30/2021,By Month,2021,11,Illinois,Decedent's home,105,3403,85,30,0,160
11/01/2021,11/30/2021,By Month,2021,11,Pennsylvania,"Healthcare setting, dead on arrival",0,33,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Montana,"Healthcare setting, outpatient or emergency room",23,51,28,0,0,13
11/01/2021,11/30/2021,By Month,2021,11,Illinois,Total - All Places of Death,862,10419,998,512,0,1349
11/01/2021,11/30/2021,By Month,2021,11,Massachusetts,"Healthcare setting, dead on arrival",23,44,0,0,0,41
11/01/2021,11/30/2021,By Month,2021,11,Alaska,"Healthcare setting, outpatient or emergency room",23,41,0,0,0,41
11/01/2021,11/30/2021,By Month,2021,11,Maine,"Healthcare setting, dead on arrival",0,0,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Utah,Place of death unknown,0,0,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Iowa,Other,10,146,28,0,0,11
11/01/2021,11/30/2021,By Month,2021,11,Illinois,"Healthcare setting, dead on arrival",0,17,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Kansas,Place of death unknown,0,0,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Alabama,Total - All Places of Death,299,5031,335,108,0,529
11/01/2021,11/30/2021,By Month,2021,11,New York,"Healthcare setting, dead on arrival",23,33,28,0,0,41
11/01/2021,11/30/2021,By Month,2021,11,Iowa,Hospice facility,12,230,13,0,0,18
11/01/2021,11/30/2021,By Month,2021,11,Indiana,Nursing home/long term care facility,114,1412,71,29,0,156
